,Unnamed: 0,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,Azimuth,Pitch,Roll,Gain,label_baseline,label_jump,label_run,label_stand,label_walk,Gain_outlier
809,40.45,-0.13499999999999995,-0.4128571428571428,0.1228571428571429,-1.3200000000000005,-1.9471428571428573,-0.33428571428571424,-0.8907142857142858,4.798571428571429,4.8050000000000015,1008.75,1.414285714285714,38.83285714285713,-5.952857142857143,177.69428571428568,112.33499999999997,-2.7292857142857136,90.81999999999996,0,0,0,0,1,"Gain    False
Name: 809, dtype: bool"
810,40.5,-0.1625,-0.30375,-0.012500000000000004,0.280625,-1.5100000000000002,-0.405,-0.92,5.92,4.11375,1008.615,0.3675,38.9625,-3.810000000000001,169.761875,111.626875,-4.026875,90.82,0,0,0,0,1,"Gain    False
Name: 810, dtype: bool"
811,40.55,-0.1171428571428572,-0.7078571428571429,-0.6128571428571429,1.0507142857142857,-0.8621428571428569,-0.38642857142857145,-0.687142857142857,6.474285714285714,0.7878571428571427,1008.4799999999997,-0.21428571428571436,38.81999999999999,-3.9342857142857146,166.57642857142858,107.62071428571426,-3.95,90.77357142857143,0,0,0,0,1,"Gain    False
Name: 811, dtype: bool"
812,40.6,-0.12277777777777778,-1.5038888888888886,-1.1822222222222225,0.3077777777777778,-0.625,-0.29,-0.7899999999999999,-6.090555555555557,-10.909444444444444,1008.48,-1.0666666666666669,38.56000000000001,-6.073333333333332,166.19944444444445,108.16444444444444,-3.605,90.77,0,0,0,0,1,"Gain    False
Name: 812, dtype: bool"
813,40.65000000000001,0.08,-1.04,-0.39,-1.44,-1.73,-0.29,1.1322222222222222,-1.8177777777777775,-1.663333333333333,1008.48,-2.7,38.7,-6.96,162.36666666666667,112.61333333333332,-3.9444444444444446,90.77,0,0,0,0,1,"Gain    False
Name: 813, dtype: bool"
814,40.7,-0.07529411764705883,-0.8105882352941176,-0.698235294117647,-0.08647058823529408,-0.9729411764705882,-0.4735294117647059,0.3552941176470587,-0.4452941176470589,-1.4529411764705882,1008.500588235294,-3.7588235294117647,39.123529411764714,-3.7835294117647056,160.93588235294118,115.00882352941177,-3.526470588235294,90.77,0,0,0,0,1,"Gain    False
Name: 814, dtype: bool"
815,40.75,-0.11599999999999999,-1.0300000000000002,0.25733333333333336,-0.2053333333333333,-0.3660000000000002,-0.6326666666666667,-0.872,3.241333333333333,1.9606666666666668,1008.5300000000003,-4.316000000000002,38.972,-3.048,164.85399999999996,114.78133333333336,-1.5053333333333336,90.77,0,0,0,0,1,"Gain    False
Name: 815, dtype: bool"
816,40.8,-0.003125000000000003,-0.42875,0.67625,2.9000000000000004,2.5475,-0.718125,0.7337499999999999,7.431875000000002,10.4325,1008.68625,-5.055,38.265,-3.72,166.31875,108.5575,-1.475,90.77,0,0,0,0,1,"Gain    False
Name: 816, dtype: bool"
817,40.85,0.05647058823529411,-1.1776470588235295,0.21,3.1188235294117654,2.094705882352941,-0.09941176470588237,1.9247058823529408,-4.972352941176472,6.578823529411764,1008.78,-5.364705882352942,37.983529411764714,-7.348235294117647,170.87941176470588,97.44352941176467,-0.9558823529411764,89.92,0,0,0,0,1,"Gain    False
Name: 817, dtype: bool"
818,40.90000000000001,-0.2788888888888889,-0.581111111111111,-0.07555555555555556,1.98,0.57,0.47,-2.248888888888889,4.0377777777777775,-0.7766666666666667,1008.78,-5.260000000000002,37.82666666666667,-11.773333333333332,169.92666666666668,90.30888888888887,-2.3455555555555554,89.92,0,0,0,0,1,"Gain    False
Name: 818, dtype: bool"
